id,type,key,value
65510168,regular,highway,turning_circle
65510414,regular,highway,turning_circle
65510659,regular,highway,turning_circle
65510973,regular,highway,turning_circle
65511151,regular,highway,turning_circle
65511182,regular,highway,turning_circle
65511483,regular,highway,traffic_signals
65511483,regular,source,Yahoo
65512136,regular,highway,turning_circle
65512145,regular,highway,turning_circle
65512229,regular,highway,turning_circle
65512373,regular,highway,turning_circle
65512450,regular,highway,turning_circle
65512483,regular,highway,turning_circle
65512612,regular,highway,turning_circle
65512735,regular,highway,turning_circle
65512961,regular,highway,turning_circle
65512965,regular,access,no
65512965,regular,barrier,gate
65512965,regular,bicycle,yes
65512965,regular,foot,yes
65513338,regular,highway,turning_circle
65513383,regular,highway,turning_circle
65513383,regular,source,Yahoo
65514515,regular,barrier,gate
65514515,regular,bicycle,yes
65514515,regular,foot,yes
65514515,regular,horse,yes
65514596,regular,highway,turning_circle
65514630,regular,highway,turning_circle
65514637,regular,highway,turning_circle
65514683,regular,highway,traffic_signals
65514683,regular,source,bing;survey
65514689,regular,highway,traffic_signals
65514692,regular,highway,traffic_signals
65514716,regular,highway,stop
65514751,regular,highway,traffic_signals
65515011,regular,highway,traffic_signals
65515762,regular,highway,turning_circle
65515960,regular,highway,turning_circle
65516330,regular,highway,turning_circle
65516397,regular,highway,turning_circle
65516693,regular,highway,turning_circle
65517222,regular,highway,turning_circle
65517338,regular,highway,turning_circle
65517658,regular,highway,turning_circle
65517670,regular,highway,turning_circle
65517802,regular,highway,turning_circle
65517857,regular,barrier,gate
65517857,regular,foot,yes
65517877,regular,highway,turning_circle
65517888,regular,highway,turning_circle
65517949,regular,highway,turning_circle
65517952,regular,highway,turning_circle
65518146,regular,highway,traffic_signals
65518149,regular,highway,traffic_signals
65518162,regular,highway,traffic_signals
65518164,regular,highway,traffic_signals
65518165,regular,highway,traffic_signals
65518176,regular,highway,traffic_signals
65518525,regular,highway,traffic_signals
65518529,regular,highway,traffic_signals
65518534,regular,highway,traffic_signals
65518541,regular,highway,traffic_signals
65518556,regular,highway,traffic_signals
65518559,regular,highway,traffic_signals
65518741,regular,highway,turning_circle
65518741,regular,source,Yahoo
65519755,regular,highway,turning_circle
65519863,regular,stop,S
65520103,regular,highway,traffic_signals
65520236,regular,noexit,yes
65520388,regular,highway,turning_circle
65520439,regular,highway,turning_circle
65520504,regular,highway,turning_circle
65520643,regular,highway,turning_circle
65521039,regular,highway,turning_circle
65521328,regular,highway,turning_circle
65521356,regular,highway,turning_circle
65521483,regular,highway,turning_circle
65521699,regular,COUNTYFP,085
65521699,regular,STATEFP,06
65521699,regular,Tiger:MTFCC,C3061
65521699,regular,highway,turning_circle
65521699,regular,source,Tiger2009
65521796,regular,highway,turning_circle
65521961,regular,highway,turning_circle
65522311,regular,highway,turning_circle
65522360,regular,highway,turning_circle
65522735,regular,highway,turning_circle
65522751,regular,COUNTYFP,085
65522751,regular,STATEFP,06
65522751,regular,Tiger:MTFCC,C3061
65522751,regular,highway,turning_circle
65522751,regular,source,Tiger2009
65522902,regular,highway,mini_roundabout
65522902,source,highway,survey
65522925,regular,highway,turning_circle
65523555,regular,highway,turning_circle
65523733,regular,highway,traffic_signals
65523751,regular,highway,traffic_signals
65524079,regular,highway,turning_circle
65524124,regular,highway,turning_circle
65524295,regular,noexit,yes
65524298,regular,noexit,yes
65524440,regular,highway,turning_circle
65524576,regular,highway,turning_circle
65524826,regular,highway,turning_circle
65526653,regular,highway,turning_circle
65527169,regular,highway,turning_circle
65527770,regular,highway,turning_circle
65527818,regular,highway,turning_circle
65528299,regular,highway,turning_circle
65528311,regular,highway,turning_circle
65528450,regular,highway,stop
65528492,regular,highway,turning_circle
65528537,regular,highway,turning_circle
65528939,regular,highway,turning_circle
65528961,regular,highway,turning_circle
65529396,regular,highway,turning_circle
65530219,regular,highway,turning_circle
65530421,regular,highway,turning_circle
65530448,regular,noexit,yes
65530453,regular,highway,turning_circle
65531304,regular,highway,turning_circle
65531929,regular,highway,turning_circle
65531938,regular,highway,turning_circle
65531941,regular,highway,turning_circle
65531994,regular,highway,traffic_signals
65532008,regular,highway,traffic_signals
65532028,regular,barrier,bollard
65532275,regular,highway,turning_circle
65532281,regular,noexit,yes
65532303,regular,highway,turning_circle
65532306,regular,highway,turning_circle
65532310,regular,highway,turning_circle
65532669,regular,highway,turning_circle
65532697,regular,noexit,yes
65532777,regular,noexit,yes
65532829,regular,highway,turning_circle
65533003,regular,noexit,yes
65533150,regular,highway,turning_circle
65533238,regular,highway,turning_circle
65533240,regular,highway,turning_circle
65533441,regular,highway,turning_circle
65533640,regular,stop,N
65533644,regular,highway,turning_circle
65533822,regular,highway,traffic_signals
65533830,regular,highway,traffic_signals
65534045,regular,highway,turning_circle
65534205,regular,highway,stop
65534206,regular,highway,traffic_signals
65534216,regular,highway,traffic_signals
65534216,traffic_signals,direction,backward
65534219,regular,highway,stop
65534221,regular,highway,stop
65534707,regular,noexit,yes
65534713,regular,highway,turning_circle
65535036,regular,amenity,emergency_phone
65535036,regular,emergency,phone
65535036,regular,odbl,clean
65535036,regular,ref,SC 280 137
65535360,regular,highway,turning_circle
65535375,regular,highway,stop
65535375,regular,source,bing;survey
65535842,regular,highway,turning_circle
65535913,regular,highway,stop
65535917,regular,highway,traffic_signals
65536002,regular,highway,turning_circle
65536726,regular,highway,turning_circle
65536782,regular,highway,turning_circle
65536834,regular,highway,turning_circle
65537659,regular,highway,turning_circle
65537679,regular,highway,turning_circle
65537982,regular,highway,turning_circle
65538553,regular,highway,turning_circle
65538746,regular,highway,turning_circle
65538748,regular,highway,turning_circle
65538796,regular,highway,turning_circle
65538981,regular,highway,turning_circle
65539081,regular,highway,turning_circle
65539485,regular,highway,turning_circle
65539498,regular,highway,turning_circle
65539507,regular,highway,turning_circle
65539550,regular,highway,turning_circle
65540143,regular,highway,turning_circle
65540164,regular,highway,turning_circle
65540473,regular,highway,turning_circle
65540475,regular,highway,turning_circle
65540638,regular,highway,stop
65540800,regular,highway,turning_circle
65542679,regular,highway,turning_circle
65542793,regular,highway,turning_circle
65543074,regular,highway,turning_circle
65543129,regular,highway,turning_circle
65543138,regular,highway,turning_circle
65543596,regular,highway,turning_circle
65543596,regular,source,Yahoo
65543753,regular,highway,turning_circle
65543768,regular,highway,stop
65543935,regular,highway,turning_circle
65544005,regular,highway,turning_circle
65544449,regular,highway,traffic_signals
65544670,regular,highway,turning_circle
65544697,regular,highway,turning_circle
65545038,regular,highway,turning_circle
65545302,regular,highway,turning_circle
65545580,regular,highway,turning_circle
65546099,regular,highway,turning_circle
65546182,regular,highway,turning_circle
65546182,regular,source,Yahoo
65546216,regular,highway,turning_circle
65546420,regular,highway,stop
65546561,regular,highway,turning_circle
65546849,regular,highway,turning_circle
65547133,regular,highway,turning_circle
65547631,regular,highway,turning_circle
65548139,regular,highway,turning_circle
65548399,regular,highway,turning_circle
65548553,regular,highway,turning_circle
65548741,regular,noexit,yes
65548745,regular,noexit,yes
65549402,regular,highway,turning_circle
65549427,regular,highway,turning_circle
65549770,regular,highway,turning_circle
65549777,regular,highway,turning_circle
65549966,regular,highway,turning_circle
65550150,regular,highway,stop
65550282,regular,highway,turning_circle
65550649,regular,highway,traffic_signals
65550765,regular,COUNTYFP,085
65550765,regular,STATEFP,06
65550765,regular,Tiger:MTFCC,C3061
65550765,regular,highway,turning_circle
65550765,regular,source,Tiger2009
65550802,regular,highway,turning_circle
65550865,regular,highway,turning_circle
65551282,regular,highway,stop
65551476,regular,highway,turning_circle
65551708,regular,highway,turning_circle
65551734,regular,highway,turning_circle
65551769,regular,highway,turning_circle
65552299,regular,highway,turning_circle
65552648,regular,highway,turning_circle
65552733,regular,highway,turning_circle
65553068,regular,highway,stop
65553510,regular,COUNTYFP,085
65553510,regular,STATEFP,06
65553510,regular,Tiger:MTFCC,C3061
65553510,regular,highway,turning_circle
65553510,regular,source,Tiger2009
65553635,regular,highway,turning_circle
65553635,regular,source,Yahoo
65553745,regular,COUNTYFP,085
65553745,regular,STATEFP,06
65553745,regular,Tiger:MTFCC,C3061
65553745,regular,highway,turning_circle
65553745,regular,source,Tiger2009
65553953,regular,highway,traffic_signals
65554350,regular,highway,stop
65554538,regular,highway,traffic_signals
65554702,regular,highway,turning_circle
65554741,regular,highway,turning_circle
65554861,regular,highway,turning_circle
65554905,regular,highway,turning_circle
65556181,regular,highway,turning_circle
65556541,regular,stop,S
65556574,regular,stop,N
65556951,regular,highway,turning_circle
65557080,regular,highway,turning_circle
65557318,regular,COUNTYFP,085
65557318,regular,STATEFP,06
65557318,regular,Tiger:MTFCC,C3061
65557318,regular,highway,turning_circle
65557318,regular,source,Tiger2009
65557426,regular,highway,turning_circle
65559374,regular,highway,traffic_signals
65559545,regular,highway,turning_circle
65559545,regular,source,Bing
65559946,regular,highway,turning_circle
65560107,regular,highway,turning_circle
65560159,regular,highway,turning_circle
65560159,regular,name,Escalon Ave ends here
65560369,regular,highway,traffic_signals
65560578,regular,highway,turning_circle
65560773,regular,highway,turning_circle
65560852,regular,highway,traffic_signals
65560852,regular,source,photograph
65560859,regular,highway,stop
65561413,regular,highway,stop
65561680,regular,highway,turning_circle
65561690,regular,highway,traffic_signals
65561690,regular,source,Yahoo
65561722,regular,highway,traffic_signals
65562634,regular,highway,turning_circle
65563182,regular,highway,turning_circle
65563368,regular,highway,turning_circle
65563650,regular,barrier,block
65563650,regular,motor_vehicle,no
65563747,regular,highway,stop
65563747,regular,source,photograph
65563776,regular,highway,turning_circle
65564047,regular,COUNTYFP,085
65564047,regular,STATEFP,06
65564047,regular,Tiger:MTFCC,C3061
65564047,regular,highway,turning_circle
65564047,regular,source,Tiger2009
65564220,regular,highway,turning_circle
65564220,regular,surface,paved
65564606,regular,highway,turning_circle
65564620,regular,barrier,gate
65564835,regular,noexit,yes
65565606,regular,highway,turning_circle
65565764,regular,highway,turning_circle
65565775,regular,highway,turning_circle
65565775,regular,source,Yahoo
65566104,regular,highway,turning_circle
65566155,regular,highway,turning_circle
